Train_No,Start_Station_Code,Start_Station_Name,Start_Departure_Time,End_Station_Code,End_Station_Name,End_Arrival_Time,Midnight_Rollover,Duration_Minutes,Duration_Hours,Duration_Computable,Duration_Status,Total_Distance_km,Route_Type,Classification_Basis
41023,MSB,CHENNAI BEAC,07:45:00,VLCY,VELACHEERY,08:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41024,VLCY,VELACHEERY,08:05:00,MSB,CHENNAI BEAC,08:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41028,VLCY,VELACHEERY,08:35:00,MSB,CHENNAI BEAC,09:20:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41029,MSB,CHENNAI BEAC,08:25:00,VLCY,VELACHEERY,09:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41033,MSB,CHENNAI BEAC,08:45:00,VLCY,VELACHEERY,09:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41035,MSB,CHENNAI BEAC,08:55:00,VLCY,VELACHEERY,09:40:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41036,VLCY,VELACHEERY,09:25:00,MSB,CHENNAI BEAC,10:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41038,VLCY,VELACHEERY,09:35:00,MSB,CHENNAI BEAC,10:20:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41040,VLCY,VELACHEERY,09:50:00,MSB,CHENNAI BEAC,10:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41042,VLCY,VELACHEERY,10:05:00,MSB,CHENNAI BEAC,10:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41043,MSB,CHENNAI BEAC,09:35:00,VLCY,VELACHEERY,10:20:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41046,VLCY,VELACHEERY,10:30:00,MSB,CHENNAI BEAC,11:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41048,VLCY,VELACHEERY,10:45:00,MSB,CHENNAI BEAC,11:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41050,VLCY,VELACHEERY,11:00:00,MSB,CHENNAI BEAC,11:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41051,MSB,CHENNAI BEAC,10:15:00,VLCY,VELACHEERY,11:00:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41055,MSB,CHENNAI BEAC,10:45:00,VLCY,VELACHEERY,11:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41056,VLCY,VELACHEERY,11:55:00,MSB,CHENNAI BEAC,12:40:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41057,MSB,CHENNAI BEAC,11:00:00,VLCY,VELACHEERY,11:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41060,VLCY,VELACHEERY,12:35:00,MSB,CHENNAI BEAC,13:20:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41061,MSB,CHENNAI BEAC,11:30:00,VLCY,VELACHEERY,12:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41063,MSB,CHENNAI BEAC,11:45:00,VLCY,VELACHEERY,12:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41064,VLCY,VELACHEERY,13:15:00,MSB,CHENNAI BEAC,14:00:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41065,MSB,CHENNAI BEAC,12:05:00,VLCY,VELACHEERY,12:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41069,MSB,CHENNAI BEAC,12:45:00,VLCY,VELACHEERY,13:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41070,VLCY,VELACHEERY,14:15:00,MSB,CHENNAI BEAC,15:00:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41073,MSB,CHENNAI BEAC,13:25:00,VLCY,VELACHEERY,14:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41076,VLCY,VELACHEERY,15:05:00,MSB,CHENNAI BEAC,15:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41077,MSB,CHENNAI BEAC,14:05:00,VLCY,VELACHEERY,14:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41078,VLCY,VELACHEERY,15:25:00,MSB,CHENNAI BEAC,16:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41079,MSB,CHENNAI BEAC,14:25:00,VLCY,VELACHEERY,15:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41080,VLCY,VELACHEERY,15:45:00,MSB,CHENNAI BEAC,16:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41081,MSB,CHENNAI BEAC,14:45:00,VLCY,VELACHEERY,15:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41082,VLCY,VELACHEERY,16:00:00,MSB,CHENNAI BEAC,16:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41084,VLCY,VELACHEERY,16:10:00,MSB,CHENNAI BEAC,16:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41085,MSB,CHENNAI BEAC,15:25:00,VLCY,VELACHEERY,16:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41086,VLCY,VELACHEERY,16:25:00,MSB,CHENNAI BEAC,17:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41089,MSB,CHENNAI BEAC,16:00:00,VLCY,VELACHEERY,16:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41091,MSB,CHENNAI BEAC,16:15:00,VLCY,VELACHEERY,17:00:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41092,VLCY,VELACHEERY,17:05:00,MSB,CHENNAI BEAC,17:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41093,MSB,CHENNAI BEAC,16:30:00,VLCY,VELACHEERY,17:20:00,False,50.0,0.83,True,Valid (Same Day),14.0,Short,Duration
41095,MSB,CHENNAI BEAC,16:45:00,VLCY,VELACHEERY,17:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41096,VLCY,VELACHEERY,17:25:00,MSB,CHENNAI BEAC,18:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41097,MSB,CHENNAI BEAC,17:00:00,VLCY,VELACHEERY,17:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41102,VLCY,VELACHEERY,17:55:00,MSB,CHENNAI BEAC,18:40:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41103,MSB,CHENNAI BEAC,17:40:00,VLCY,VELACHEERY,18:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41104,VLCY,VELACHEERY,18:05:00,MSB,CHENNAI BEAC,18:50:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41105,MSB,CHENNAI BEAC,17:50:00,VLCY,VELACHEERY,18:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41108,VLCY,VELACHEERY,18:30:00,MSB,CHENNAI BEAC,19:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41110,VLCY,VELACHEERY,18:45:00,MSB,CHENNAI BEAC,19:30:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41111,MSB,CHENNAI BEAC,18:25:00,VLCY,VELACHEERY,19:10:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41113,MSB,CHENNAI BEAC,18:35:00,VLCY,VELACHEERY,19:20:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41116,VLCY,VELACHEERY,19:20:00,MSB,CHENNAI BEAC,20:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41117,MSB,CHENNAI BEAC,18:55:00,VLCY,VELACHEERY,19:40:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41119,MSB,CHENNAI BEAC,19:10:00,VLCY,VELACHEERY,19:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41120,VLCY,VELACHEERY,19:50:00,MSB,CHENNAI BEAC,20:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41122,VLCY,VELACHEERY,20:10:00,MSB,CHENNAI BEAC,20:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41127,MSB,CHENNAI BEAC,20:20:00,VLCY,VELACHEERY,21:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41128,VLCY,VELACHEERY,21:10:00,MSB,CHENNAI BEAC,21:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41129,MSB,CHENNAI BEAC,20:40:00,VLCY,VELACHEERY,21:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41130,VLCY,VELACHEERY,21:30:00,MSB,CHENNAI BEAC,22:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41131,MSB,CHENNAI BEAC,21:00:00,VLCY,VELACHEERY,21:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41132,VLCY,VELACHEERY,21:50:00,MSB,CHENNAI BEAC,22:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41134,VLCY,VELACHEERY,22:10:00,MSB,CHENNAI BEAC,22:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41135,MSB,CHENNAI BEAC,21:40:00,VLCY,VELACHEERY,22:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41138,VLCY,VELACHEERY,22:50:00,MSB,CHENNAI BEAC,23:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41140,VLCY,VELACHEERY,23:10:00,MSB,CHENNAI BEAC,23:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41501,MSB,CHENNAI BEAC,06:00:00,VLCY,VELACHEERY,06:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41502,VLCY,VELACHEERY,06:50:00,MSB,CHENNAI BEAC,07:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41503,MSB,CHENNAI BEAC,06:20:00,VLCY,VELACHEERY,07:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41504,VLCY,VELACHEERY,07:10:00,MSB,CHENNAI BEAC,07:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41505,MSB,CHENNAI BEAC,06:40:00,VLCY,VELACHEERY,07:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41506,VLCY,VELACHEERY,07:30:00,MSB,CHENNAI BEAC,08:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41507,MSB,CHENNAI BEAC,07:00:00,VLCY,VELACHEERY,07:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41508,VLCY,VELACHEERY,07:50:00,MSB,CHENNAI BEAC,08:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41509,MSB,CHENNAI BEAC,07:20:00,VLCY,VELACHEERY,08:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41510,VLCY,VELACHEERY,08:10:00,MSB,CHENNAI BEAC,08:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41511,MSB,CHENNAI BEAC,07:40:00,VLCY,VELACHEERY,08:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41512,VLCY,VELACHEERY,08:30:00,MSB,CHENNAI BEAC,09:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41513,MSB,CHENNAI BEAC,08:00:00,VLCY,VELACHEERY,08:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41514,VLCY,VELACHEERY,08:50:00,MSB,CHENNAI BEAC,09:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41515,MSB,CHENNAI BEAC,08:20:00,VLCY,VELACHEERY,09:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41516,VLCY,VELACHEERY,09:10:00,MSB,CHENNAI BEAC,09:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41517,MSB,CHENNAI BEAC,08:40:00,VLCY,VELACHEERY,09:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41518,VLCY,VELACHEERY,09:30:00,MSB,CHENNAI BEAC,10:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41519,MSB,CHENNAI BEAC,09:00:00,VLCY,VELACHEERY,09:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41520,VLCY,VELACHEERY,09:50:00,MSB,CHENNAI BEAC,10:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41521,MSB,CHENNAI BEAC,09:20:00,VLCY,VELACHEERY,10:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41522,VLCY,VELACHEERY,10:10:00,MSB,CHENNAI BEAC,10:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41523,MSB,CHENNAI BEAC,09:40:00,VLCY,VELACHEERY,10:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41524,VLCY,VELACHEERY,10:30:00,MSB,CHENNAI BEAC,11:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41525,MSB,CHENNAI BEAC,09:50:00,VLCY,VELACHEERY,10:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41526,VLCY,VELACHEERY,10:40:00,MSB,CHENNAI BEAC,11:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41527,MSB,CHENNAI BEAC,10:00:00,VLCY,VELACHEERY,10:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41528,VLCY,VELACHEERY,10:50:00,MSB,CHENNAI BEAC,11:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41529,MSB,CHENNAI BEAC,10:20:00,VLCY,VELACHEERY,11:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41530,VLCY,VELACHEERY,11:10:00,MSB,CHENNAI BEAC,11:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41531,MSB,CHENNAI BEAC,10:40:00,VLCY,VELACHEERY,11:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41532,VLCY,VELACHEERY,11:30:00,MSB,CHENNAI BEAC,12:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41533,MSB,CHENNAI BEAC,11:00:00,VLCY,VELACHEERY,11:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41534,VLCY,VELACHEERY,11:50:00,MSB,CHENNAI BEAC,12:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41535,MSB,CHENNAI BEAC,11:20:00,VLCY,VELACHEERY,12:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41536,VLCY,VELACHEERY,12:10:00,MSB,CHENNAI BEAC,12:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41537,MSB,CHENNAI BEAC,11:40:00,VLCY,VELACHEERY,12:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41538,VLCY,VELACHEERY,12:30:00,MSB,CHENNAI BEAC,13:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41539,MSB,CHENNAI BEAC,12:00:00,VLCY,VELACHEERY,12:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41540,VLCY,VELACHEERY,12:50:00,MSB,CHENNAI BEAC,13:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41541,MSB,CHENNAI BEAC,12:20:00,VLCY,VELACHEERY,13:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41542,VLCY,VELACHEERY,13:10:00,MSB,CHENNAI BEAC,13:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41543,MSB,CHENNAI BEAC,12:40:00,VLCY,VELACHEERY,13:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41544,VLCY,VELACHEERY,13:30:00,MSB,CHENNAI BEAC,14:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41545,MSB,CHENNAI BEAC,13:00:00,VLCY,VELACHEERY,13:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41546,VLCY,VELACHEERY,13:50:00,MSB,CHENNAI BEAC,14:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41547,MSB,CHENNAI BEAC,13:20:00,VLCY,VELACHEERY,14:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41548,VLCY,VELACHEERY,14:10:00,MSB,CHENNAI BEAC,14:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41549,MSB,CHENNAI BEAC,13:40:00,VLCY,VELACHEERY,14:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41550,VLCY,VELACHEERY,14:30:00,MSB,CHENNAI BEAC,15:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41551,MSB,CHENNAI BEAC,14:00:00,VLCY,VELACHEERY,14:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41552,VLCY,VELACHEERY,14:50:00,MSB,CHENNAI BEAC,15:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41553,MSB,CHENNAI BEAC,14:20:00,VLCY,VELACHEERY,15:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41554,VLCY,VELACHEERY,15:10:00,MSB,CHENNAI BEAC,15:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41555,MSB,CHENNAI BEAC,14:40:00,VLCY,VELACHEERY,15:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41556,VLCY,VELACHEERY,15:30:00,MSB,CHENNAI BEAC,16:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41557,MSB,CHENNAI BEAC,15:00:00,VLCY,VELACHEERY,15:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41558,VLCY,VELACHEERY,15:50:00,MSB,CHENNAI BEAC,16:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41559,MSB,CHENNAI BEAC,15:20:00,VLCY,VELACHEERY,16:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41560,VLCY,VELACHEERY,16:10:00,MSB,CHENNAI BEAC,16:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41561,MSB,CHENNAI BEAC,15:40:00,VLCY,VELACHEERY,16:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41562,VLCY,VELACHEERY,16:30:00,MSB,CHENNAI BEAC,17:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41563,MSB,CHENNAI BEAC,16:00:00,VLCY,VELACHEERY,16:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41564,VLCY,VELACHEERY,16:50:00,MSB,CHENNAI BEAC,17:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41565,MSB,CHENNAI BEAC,16:20:00,VLCY,VELACHEERY,17:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41566,VLCY,VELACHEERY,17:10:00,MSB,CHENNAI BEAC,17:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41567,MSB,CHENNAI BEAC,16:40:00,VLCY,VELACHEERY,17:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41568,VLCY,VELACHEERY,17:30:00,MSB,CHENNAI BEAC,18:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41569,MSB,CHENNAI BEAC,17:00:00,VLCY,VELACHEERY,17:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41570,VLCY,VELACHEERY,17:50:00,MSB,CHENNAI BEAC,18:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41571,MSB,CHENNAI BEAC,17:20:00,VLCY,VELACHEERY,18:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41572,VLCY,VELACHEERY,18:10:00,MSB,CHENNAI BEAC,18:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41573,MSB,CHENNAI BEAC,17:40:00,VLCY,VELACHEERY,18:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41574,VLCY,VELACHEERY,18:30:00,MSB,CHENNAI BEAC,19:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41575,MSB,CHENNAI BEAC,18:00:00,VLCY,VELACHEERY,18:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41576,VLCY,VELACHEERY,18:50:00,MSB,CHENNAI BEAC,19:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41577,MSB,CHENNAI BEAC,18:20:00,VLCY,VELACHEERY,19:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41578,VLCY,VELACHEERY,19:10:00,MSB,CHENNAI BEAC,19:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41579,MSB,CHENNAI BEAC,18:40:00,VLCY,VELACHEERY,19:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41580,VLCY,VELACHEERY,19:30:00,MSB,CHENNAI BEAC,20:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41581,MSB,CHENNAI BEAC,19:00:00,VLCY,VELACHEERY,19:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41582,VLCY,VELACHEERY,19:50:00,MSB,CHENNAI BEAC,20:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41583,MSB,CHENNAI BEAC,19:20:00,VLCY,VELACHEERY,20:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41584,VLCY,VELACHEERY,20:10:00,MSB,CHENNAI BEAC,20:55:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41585,MSB,CHENNAI BEAC,19:40:00,VLCY,VELACHEERY,20:25:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41586,VLCY,VELACHEERY,20:30:00,MSB,CHENNAI BEAC,21:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41587,MSB,CHENNAI BEAC,20:00:00,VLCY,VELACHEERY,20:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41588,VLCY,VELACHEERY,20:50:00,MSB,CHENNAI BEAC,21:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41589,MSB,CHENNAI BEAC,20:30:00,VLCY,VELACHEERY,21:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41590,VLCY,VELACHEERY,21:20:00,MSB,CHENNAI BEAC,22:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41593,MSB,CHENNAI BEAC,21:00:00,VLCY,VELACHEERY,21:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41594,VLCY,VELACHEERY,21:50:00,MSB,CHENNAI BEAC,22:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41597,MSB,CHENNAI BEAC,21:30:00,VLCY,VELACHEERY,22:15:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41598,VLCY,VELACHEERY,22:20:00,MSB,CHENNAI BEAC,23:05:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41599,MSB,CHENNAI BEAC,22:00:00,VLCY,VELACHEERY,22:45:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
41600,VLCY,VELACHEERY,22:50:00,MSB,CHENNAI BEAC,23:35:00,False,45.0,0.75,True,Valid (Same Day),14.0,Short,Duration
42001,MMCC,MOOR MARKET,00:15:00,GPD,GUMMIDIPUNDI,01:35:00,False,80.0,1.33,True,Valid (Same Day),47.0,Short,Duration
42002,GPD,GUMMIDIPUNDI,02:45:00,MMCC,MOOR MARKET,04:10:00,False,85.0,1.42,True,Valid (Same Day),47.0,Medium,Duration
42003,MMCC,MOOR MARKET,05:55:00,GPD,GUMMIDIPUNDI,07:40:00,False,105.0,1.75,True,Valid (Same Day),47.0,Medium,Duration
42004,GPD,GUMMIDIPUNDI,04:00:00,MMCC,MOOR MARKET,05:30:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42005,MMCC,MOOR MARKET,06:40:00,GPD,GUMMIDIPUNDI,08:10:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42006,GPD,GUMMIDIPUNDI,04:55:00,MMCC,MOOR MARKET,06:35:00,False,100.0,1.67,True,Valid (Same Day),47.0,Medium,Duration
42007,MMCC,MOOR MARKET,07:00:00,GPD,GUMMIDIPUNDI,08:20:00,False,80.0,1.33,True,Valid (Same Day),47.0,Short,Duration
42008,GPD,GUMMIDIPUNDI,05:20:00,MMCC,MOOR MARKET,06:50:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42009,MMCC,MOOR MARKET,08:15:00,GPD,GUMMIDIPUNDI,09:35:00,False,80.0,1.33,True,Valid (Same Day),47.0,Short,Duration
42010,GPD,GUMMIDIPUNDI,05:50:00,MMCC,MOOR MARKET,07:20:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42011,MMCC,MOOR MARKET,09:00:00,GPD,GUMMIDIPUNDI,10:30:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42012,GPD,GUMMIDIPUNDI,06:55:00,MMCC,MOOR MARKET,08:35:00,False,100.0,1.67,True,Valid (Same Day),47.0,Medium,Duration
42013,MMCC,MOOR MARKET,09:30:00,GPD,GUMMIDIPUNDI,11:10:00,False,100.0,1.67,True,Valid (Same Day),47.0,Medium,Duration
42014,GPD,GUMMIDIPUNDI,07:55:00,MMCC,MOOR MARKET,09:35:00,False,100.0,1.67,True,Valid (Same Day),47.0,Medium,Duration
42015,MMCC,MOOR MARKET,10:25:00,GPD,GUMMIDIPUNDI,11:50:00,False,85.0,1.42,True,Valid (Same Day),47.0,Medium,Duration
42016,GPD,GUMMIDIPUNDI,08:25:00,MMCC,MOOR MARKET,10:00:00,False,95.0,1.58,True,Valid (Same Day),47.0,Medium,Duration
42017,MMCC,MOOR MARKET,11:35:00,GPD,GUMMIDIPUNDI,13:10:00,False,95.0,1.58,True,Valid (Same Day),47.0,Medium,Duration
42018,GPD,GUMMIDIPUNDI,09:50:00,MMCC,MOOR MARKET,11:20:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42019,MMCC,MOOR MARKET,12:20:00,GPD,GUMMIDIPUNDI,13:50:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42020,GPD,GUMMIDIPUNDI,10:50:00,MMCC,MOOR MARKET,12:20:00,False,90.0,1.5,True,Valid (Same Day),47.0,Medium,Duration
42021,MMCC,MOOR MARKET,13:25:00,GPD,GUMMIDIPUNDI,14:50:00,False,85.0,1.42,True,Valid (Same Day),47.0,Medium,Duration
